E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_339.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_339.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_339.jpg, -0.9824361, 0.9824361, 0, 9.342042
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_459.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_459.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_459.jpg, -0.6260508, 0.6260508, 0, 10.32784
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_582.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_582.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_582.jpg, -0.250012, 1, 0, 11.43599
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_703.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_703.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_703.jpg, 0, 1, 0, 12.51091
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_825.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_825.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_825.jpg, 0, 1, 0, 13.94868
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_18_22_929.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_18_22_929.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_18_22_929.jpg, 0, 1, 0, 15.1178
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_13_645.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_13_645.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_13_645.jpg, 0, 1, 0, 30.19077
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_13_762.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_13_762.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_13_762.jpg, 0, 1, 0, 30.18932
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_13_872.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_13_872.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_13_872.jpg, 0, 1, 0, 30.18999
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_13_977.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_13_977.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_13_977.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_080.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_080.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_080.jpg, 0, 1, 0, 30.18992
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_202.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_202.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_202.jpg, 0, 1, 0, 30.18991
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_316.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_316.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_316.jpg, 0, 1, 0, 30.18989
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_437.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_437.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_437.jpg, 0, 1, 0, 30.18991
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_541.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_541.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_541.jpg, 0, 1, 0, 30.18987
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_646.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_646.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_646.jpg, 0.1584765, 1, 0, 30.18398
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_760.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_760.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_760.jpg, 0, 1, 0, 30.18971
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_866.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_866.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_866.jpg, -0.1208646, 1, 0, 30.18499
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_14_968.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_14_968.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_14_968.jpg, 0, 1, 0, 30.18979
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_077.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_077.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_077.jpg, 0, 1, 0, 30.18985
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_181.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_181.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_181.jpg, 0, 1, 0, 30.18984
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_288.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_288.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_288.jpg, -0.176745, 1, 0, 30.18158
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_398.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_398.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_398.jpg, 0, 1, 0, 30.18984
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_512.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_512.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_512.jpg, 0, 1, 0, 30.18987
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_617.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_617.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_617.jpg, 0, 1, 0, 30.18986
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_722.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_722.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_722.jpg, 0, 1, 0, 30.18987
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_854.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_854.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_854.jpg, -0.1488939, 1, 0, 30.19025
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_15_967.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_15_967.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_15_967.jpg, 0, 1, 0, 30.18945
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_095.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_095.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_095.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_195.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_195.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_195.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_305.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_305.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_305.jpg, 0, 1, 0, 30.18998
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_418.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_418.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_418.jpg, 0.1170663, 1, 0, 30.18619
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_534.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_534.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_534.jpg, 0.02836711, 1, 0, 30.19015
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_641.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_641.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_641.jpg, 0, 1, 0, 30.18965
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_749.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_749.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_749.jpg, 0, 1, 0, 30.18985
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_874.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_874.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_874.jpg, -0.08411881, 1, 0, 30.18949
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_16_976.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_16_976.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_16_976.jpg, 0, 1, 0, 30.18972
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_093.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_093.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_093.jpg, 0, 1, 0, 30.18991
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_207.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_207.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_207.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_310.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_310.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_310.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_431.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_431.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_431.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_545.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_545.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_545.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_656.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_656.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_656.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_780.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_780.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_780.jpg, 0, 1, 0, 30.18997
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_883.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_883.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_883.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_17_987.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_17_987.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_17_987.jpg, 0, 1, 0, 30.18992
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_098.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_098.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_098.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_207.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_207.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_207.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_316.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_316.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_316.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_416.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_416.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_416.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_538.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_538.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_538.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_646.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_646.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_646.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_766.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_766.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_766.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_867.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_867.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_867.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_18_976.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_18_976.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_18_976.jpg, 0, 1, 0, 30.18997
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_086.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_086.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_086.jpg, 0, 1, 0, 30.18997
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_192.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_192.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_192.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_316.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_316.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_316.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_425.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_425.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_425.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_549.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_549.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_549.jpg, 0, 1, 0, 30.18995
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_650.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_650.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_650.jpg, 0, 1, 0, 30.18996
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_762.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_762.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_762.jpg, 0, 1, 0, 30.18997
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_886.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_886.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_886.jpg, 0, 1, 0, 30.18994
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_19_999.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_19_999.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_19_999.jpg, -0.2048037, 1, 0, 30.18114
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_099.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_099.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_099.jpg, 0, 1, 0, 30.18938
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_214.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_214.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_214.jpg, 0.0810771, 1, 0, 30.18648
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_331.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_331.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_331.jpg, 0, 1, 0, 30.19004
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_437.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_437.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_437.jpg, 0, 1, 0, 30.19004
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_552.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_552.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_552.jpg, 0, 1, 0, 30.19004
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_681.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_681.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_681.jpg, 0, 1, 0, 30.19003
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_791.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_791.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_791.jpg, 0, 1, 0, 30.19001
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_20_913.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_20_913.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_20_913.jpg, 0, 1, 0, 30.19005
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_032.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_032.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_032.jpg, 0, 1, 0, 30.19002
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_134.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_134.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_134.jpg, 0, 1, 0, 30.19003
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_235.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_235.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_235.jpg, 0, 1, 0, 30.19003
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_340.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_340.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_340.jpg, 0, 1, 0, 30.19003
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_459.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_459.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_459.jpg, 0, 1, 0, 30.53533
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_578.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_578.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_578.jpg, 0, 1, 0, 30.13797
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_697.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_697.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_697.jpg, 0, 1, 0, 29.93732
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_802.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_802.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_802.jpg, 0, 1, 0, 30.18986
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_21_917.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_21_917.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_21_917.jpg, 0, 1, 0, 30.19049
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_22_020.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_22_020.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_22_020.jpg, 0, 1, 0, 30.19057
E:\The complete sellf driving course\track_data\IMG\center_2024_05_04_11_19_22_125.jpg, E:\The complete sellf driving course\track_data\IMG\left_2024_05_04_11_19_22_125.jpg, E:\The complete sellf driving course\track_data\IMG\right_2024_05_04_11_19_22_125.jpg, 0, 1, 0, 30.1904
